abatacepte;BRISTOL-MEYERS SQUIBB FARMACÊUTICA LTDA;ORENCIA;250 MG PO LIOF INJ CT FA + SER DESC;0;SIM
cloridrato de ciprofloxacino;LABORATÓRIO GLOBO LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;61,46;NÃO
cloridrato de ciprofloxacino;BAYER S.A.;CIPRO;250 MG COM REV CT BL AL PLAS (PP) INC X 6;59,13;NÃO
cloridrato de ciprofloxacino;BAYER S.A.;CIPRO;500 MG COM REV CT BL AL PLAS (PP) INC X 14;211,17;NÃO
cloridrato de ciprofloxacino;BAYER S.A.;CIPRO;250 MG COM REV CT BL AL PLAS (PP) INC X 14;133,71;NÃO
cloridrato de ciprofloxacino;BAYER S.A.;CIPRO;500 MG COM REV CT BL AL PLAS (PP) INC X 50;574,13;NÃO
cloridrato de ciprofloxacino;BAYER S.A.;CIPRO;500 MG COM REV CT BL AL PLAS (PP) INC X 6 ;103,38;NÃO
cloridrato de ciprofloxacino;BAYER S.A.;CIPRO;0,2% SOL INJ ENV AL BOLS PO X 100 ML ( REST HOSP) ;0;SIM
cloridrato de ciprofloxacino;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;PROXACIN;2 MG/ML SOL INJ CX 12 FR PLAS TRANS X 100 ML (EMB HOSP);0;SIM
cloridrato de ciprofloxacino;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;PROXACIN;3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML ;15,95;NÃO
cloridrato de ciprofloxacino;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;38,64;NÃO
cloridrato de ciprofloxacino;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CLORIDRATO DE CIPROFLOXACINO;3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5ML;11,11;NÃO
cloridrato de ciprofloxacino;MANTECORP INDÚSTRIA QUÍMICA E FARMACÊUTICA LTDA;PROCSIM;500 MG COM REV CT BL AL PLAS INC X 6;37,29;NÃO
cloridrato de ciprofloxacino;MANTECORP INDÚSTRIA QUÍMICA E FARMACÊUTICA LTDA;PROCSIM;500 MG COM REV CT BL AL PLAS INC X 14;87,03;NÃO
cloridrato de ciprofloxacino;MANTECORP INDÚSTRIA QUÍMICA E FARMACÊUTICA LTDA;PROCSIM;250 MG COM REV CT BL AL PLAS INC X 14;53,81;NÃO
cloridrato de ciprofloxacino;MANTECORP INDÚSTRIA QUÍMICA E FARMACÊUTICA LTDA;PROCSIM;250 MG COM REV CT BL AL PLAS INC X 6;23,06;NÃO
cloridrato de ciprofloxacino;MERCK S/A ;FLOXOCIP;500 MG COM REV CT BL AL PLAS INC X 14 ;94,81;NÃO
cloridrato de ciprofloxacino;MERCK S/A ;FLOXOCIP;500 MG COM REV CT BL AL PLAS INC X 6 ;40,58;NÃO
cloridrato de ciprofloxacino;ARROW FARMACÊUTICA S.A;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 14;62,47;NÃO
cloridrato de ciprofloxacino;ARROW FARMACÊUTICA S.A;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 06 ;27,37;NÃO
cloridrato de ciprofloxacino;ARROW FARMACÊUTICA S.A;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 06  ;44,03;NÃO
cloridrato de ciprofloxacino;ARROW FARMACÊUTICA S.A;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;99,93;NÃO
cloridrato de ciprofloxacino;ALLERGAN PRODUTOS FARMACÊUTICOS LTDA;BIAMOTIL;3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML ;17,17;NÃO
cloridrato de ciprofloxacino;ALLERGAN PRODUTOS FARMACÊUTICOS LTDA;BIAMOTIL;3,5 MG/G POM OFT CT BG AL X 3,5 G ;16,39;NÃO
cloridrato de ciprofloxacino;GERMED FARMACEUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS OPC X 14;137,25;NÃO
cloridrato de ciprofloxacino;GERMED FARMACEUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS OPC X 14;86,9;NÃO
cloridrato de ciprofloxacino;EMS S/A ;CLOR. CIPROFLOXACIN0;500 MG COM REV CT BL AL PLAS OPC X 10;76,17;NÃO
cloridrato de ciprofloxacino;ZAMBON LABORATÓRIOS FARMACÊUTICOS LTDA;OTOFOXIN;5,8 MG/ML SOL OTO CT FR VD AMB GOT X 10 ML ;29,76;NÃO
cloridrato de ciprofloxacino;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CIPROBIOT;250 MG COM REV CT BL AL PLAS INC X 6 ;21,77;NÃO
cloridrato de ciprofloxacino;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CIPROBIOT;500 MG COM REV CT BL AL PLAS INC X 6 ;27,54;NÃO
cloridrato de ciprofloxacino;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CIPROBIOT;500 MG COM REV CT BL AL PLAS INC X 14;53,54;NÃO
cloridrato de ciprofloxacino;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 10;57,21;NÃO
cloridrato de ciprofloxacino;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;63,52;NÃO
cloridrato de ciprofloxacino;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 14 ;35,14;NÃO
cloridrato de ciprofloxacino;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 6 ;39,42;NÃO
cloridrato de ciprofloxacino;RANBAXY FARMACÊUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;3,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;11,04;NÃO
cloridrato de ciprofloxacino;PRATI, DONADUZZI & CIA LTDA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM  REV CT BL AL PLAS INC X 6 ;31,86;NÃO
cloridrato de ciprofloxacino;PRATI, DONADUZZI & CIA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;114,55;NÃO
cloridrato de ciprofloxacino;PRATI, DONADUZZI & CIA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM  REV CT BL AL PLAS INC X 300 (EMB HOSP);0;SIM
cloridrato de ciprofloxacino;PRATI, DONADUZZI & CIA LTDA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM  REV CT BL AL PLAS INC X 300 (EMB HOSP);0;SIM
cloridrato de ciprofloxacino;PRATI, DONADUZZI & CIA LTDA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM  REV CT BL AL PLAS INC X 14;73,21;NÃO
cloridrato de ciprofloxacino;PRATI, DONADUZZI & CIA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 6;54,26;NÃO
cloridrato de ciprofloxacino;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS;cloridrato de ciprofloxacino;500 MG COM REV CT BL AL PLAS INC X 14 ;38,57;NÃO
cloridrato de ciprofloxacino;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS;CICLATRY;500 MG COMP REV CT BL AL PLAS INC X 14;34,74;NÃO
cloridrato de ciprofloxacino monoidratado;EMS SIGMA PHARMA LTDA;CLORIDRATO DE CIPROFLOXACINO;3.5 MG / G POM OFT CT BG AL X 3.5 G ;10,59;NÃO
cloridrato de ciprofloxacino monoidratado;EMS SIGMA PHARMA LTDA;PROFLOX;250 MG COM REV CT BL AL PLAS OPC X 10;20,39;NÃO
cloridrato de ciprofloxacino monoidratado;EMS SIGMA PHARMA LTDA;PROFLOX;500 MG COM REV CT BL AL PLAS OPC X 14;37,41;NÃO
cloridrato de ciprofloxacino monoidratado;EMS SIGMA PHARMA LTDA;PROFLOX;250 MG COM REV CT BL AL PLAS OPC X 14;24,33;NÃO
cloridrato de ciprofloxacino monoidratado;EMS SIGMA PHARMA LTDA;PROFLOX;750 MG COM REV CT BL AL PLAS OPC X 10;48,49;NÃO
cloridrato de ciprofloxacino monoidratado;EMS SIGMA PHARMA LTDA;PROFLOX;500 MG COM REV CT BL AL PLAS OPC X 10;32,73;NÃO
cloridrato de ciprofloxacino monoidratado;HALEX ISTAR INDÚSTRIA FARMACÊUTICA LTDA;HIFLOXAN;BOLSA 100ML (CIPROFLOXACINA 200MG) SOLUFLEX®-SIST.FEC;0;SIM
cloridrato de ciprofloxacino monoidratado;HALEX ISTAR INDÚSTRIA FARMACÊUTICA LTDA;HIFLOXAN;BOLSA 200ML (CIPROFLOXACINA 400MG) SOLUFLEX®-SIST.FE;0;SIM
cloridrato de ciprofloxacino monoidratado;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS INC X 6;36,22;NÃO
cloridrato de ciprofloxacino monoidratado;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS INC X 14;43,59;NÃO
cloridrato de ciprofloxacino monoidratado;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;CIPRIX;500 MG COM REV CT 50 BL AL PLAS INC X 06 (EMB.HOSP);0;SIM
cloridrato de ciprofloxacino monoidratado;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;CIPRIX;500 MG COM REV CT 02 BL AL PLAS INC X 07;50,88;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 6;25,39;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;91,18;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 14;57,8;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 6;40,36;NÃO
cloridrato de ciprofloxacino monoidratado;LABORIS FARMACÊUTICA LTDA;BESFLOX;500 MG COM REV CT BL AL PLAS AMB X 6;22,28;NÃO
cloridrato de ciprofloxacino monoidratado;LABORIS FARMACÊUTICA LTDA;BESFLOX;500 MG COM REV CT BL AL PLAS AMB X 10;27,93;NÃO
cloridrato de ciprofloxacino monoidratado;LABORIS FARMACÊUTICA LTDA;BESFLOX;500 MG COM REV CT BL AL PLAS AMB X 14;30,21;NÃO
cloridrato de ciprofloxacino monoidratado;LABORIS FARMACÊUTICA LTDA;BESFLOX;500 MG COM REV CX 5 BL AL PLAS AMB X 10;0;SIM
cloridrato de ciprofloxacino monoidratado;LABORIS FARMACÊUTICA LTDA;BESFLOX;250 MG COM REV CT/ 1 BL X 6 COM REV;16,78;NÃO
cloridrato de ciprofloxacino monoidratado;LABORIS FARMACÊUTICA LTDA;BESFLOX;250 MG COM REV CX/1 BL X 10 COM REV;17,39;NÃO
cloridrato de ciprofloxacino monoidratado;LABORIS FARMACÊUTICA LTDA;BESFLOX;250 MG COM REV CX/5 BL X 10 COM REV;70,29;NÃO
cloridrato de ciprofloxacino monoidratado;LABORIS FARMACÊUTICA LTDA;BESFLOX;250 MG COM REV CX/1 BL X 14 COM REV;19,69;NÃO
cloridrato de ciprofloxacino monoidratado;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT 2 BL AL PLAS INC X 07;57,12;NÃO
cloridrato de ciprofloxacino monoidratado;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 10;37,72;NÃO
cloridrato de ciprofloxacino monoidratado;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 10;64,03;NÃO
cloridrato de ciprofloxacino monoidratado;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT 2 BL AL PLAS INC X 07;93,44;NÃO
cloridrato de ciprofloxacino monoidratado;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 6;25,84;NÃO
cloridrato de ciprofloxacino monoidratado;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT 2 BL AL PLAS INC X 10;71,69;NÃO
cloridrato de ciprofloxacino monoidratado;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT 1 BL AL PLAS INC X 06 ;41,21;NÃO
cloridrato de ciprofloxacino monoidratado;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT 2 BL AL PLAS INC X 10;109,61;NÃO
cloridrato de ciprofloxacino monoidratado;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;CIPROCILIN;500 MG COM REV CT BL AL PLAS OPC X 14;46,89;NÃO
cloridrato de ciprofloxacino monoidratado;ZYDUS HEALTHCARE BRASIL LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS OPC X 14;43,83;NÃO
cloridrato de ciprofloxacino monoidratado;INFAN INDUSTRIA QUIMICA FARMACEUTICA NACIONAL S/A;CIPROFLOX;500 MG COM REV CT BL AL PLAS INC X 6;19,17;NÃO
cloridrato de ciprofloxacino monoidratado;INFAN INDUSTRIA QUIMICA FARMACEUTICA NACIONAL S/A;CIPROFLOX;500 MG COM REV CT BL AL PLAS INC X 14;30,3;NÃO
cloridrato de ciprofloxacino monoidratado;INFAN INDUSTRIA QUIMICA FARMACEUTICA NACIONAL S/A;CIPROFLOX;250 MG COM REV CT BL AL PLAS INC X 14;21,87;NÃO
cloridrato de ciprofloxacino monoidratado;INFAN INDUSTRIA QUIMICA FARMACEUTICA NACIONAL S/A;CIPROFLOX;250 MG COM REV CT BL AL PLAS INC X 6;10,33;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;PROXACIN;500 MG COM REV CT BL AL PLAS INC X 6;29,92;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;PROXACIN;500 MG COM REV CX  BL AL PLAS INC X 480 (EMB HOSP);0;SIM
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;PROXACIN;500 MG COM REV CT 2 BL AL PLAS INC X 7;58,23;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;PROXACIN;250 MG COM REV CT BL AL PLAS INC X 6;23,19;NÃO
cloridrato de ciprofloxacino monoidratado;MERCK S/A ;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;94,81;NÃO
cloridrato de ciprofloxacino monoidratado;MERCK S/A ;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 6 ;40,58;NÃO
cloridrato de ciprofloxacino monoidratado;INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA;BACTOFLOX;2 MG/ML SOL INJ CT FA VD INC X 100 ML ;15,74;NÃO
cloridrato de ciprofloxacino monoidratado;GERMED FARMACEUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;3 MG/ML SOL OFT CT FR PLAS OPC  GOT X 5 ML;11,08;NÃO
cloridrato de ciprofloxacino monoidratado;GERMED FARMACEUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;3,5MG/G POM OFT CT BG AL X 3,5G ;10,59;NÃO
cloridrato de ciprofloxacino monoidratado;BRASTERÁPICA INDUSTRIA FARMACEUTICA LTDA;CIFLOXATIL;500 MG COM REV CT BL AL PLAS INC X 6;24,8;NÃO
cloridrato de ciprofloxacino monoidratado;BRASTERÁPICA INDUSTRIA FARMACEUTICA LTDA;CIFLOXATIL;250 MG COM REV CT BL AL PLAS INC X 14;28,94;NÃO
cloridrato de ciprofloxacino monoidratado;BRASTERÁPICA INDUSTRIA FARMACEUTICA LTDA;CIFLOXATIL;250 MG COM REV CT BL AL PLAS INC X 6;12,43;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO SINTERÁPICO INDUSTRIAL FARMACÊUTICO LTDA;SIFLOXAN;500 MG CAIXA C/ 06 COMPRIMIDOS;31,16;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLAB SANUS FARMACÊUTICA LTDA;QUINOFLOX;250 MG 10 COM VER BL AL PLAS INC;24,74;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLAB SANUS FARMACÊUTICA LTDA;QUINOFLOX;500 MG COM REV CT BL AL PLAS INC X 6;36,61;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLAB SANUS FARMACÊUTICA LTDA;QUINOFLOX;500 MG COM REV CT BL AL PLAS INC X 10;37,2;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLAB SANUS FARMACÊUTICA LTDA;QUINOFLOX;250 MG COM REV CT BL AL PLAS INC X 14;27,18;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLAB SANUS FARMACÊUTICA LTDA;QUINOFLOX;500 MG COM REV CT BL AL PLAS INC X 14;40,81;NÃO
cloridrato de ciprofloxacino monoidratado;BIOLAB SANUS FARMACÊUTICA LTDA;QUINOFLOX;250 MG COM REV CT BL AL PLAS INC X 6 ;23,82;NÃO
cloridrato de ciprofloxacino monoidratado;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 7;34,68;NÃO
cloridrato de ciprofloxacino monoidratado;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 14;25,73;NÃO
cloridrato de ciprofloxacino monoidratado;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CLORIDRATO DE CIPROFLOXACINO;250 MG COM REV CT BL AL PLAS INC X 7 ;22,59;NÃO
cloridrato de ciprofloxacino monoidratado;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;38,66;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIOS BIOSINTÉTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 14;93,61;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIOS BIOSINTÉTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS INC X 6 ;43,07;NÃO
cloridrato de ciprofloxacino monoidratado;BIOFARMA FARMACÊUTICA LTDA;CIPROMIZIN;250 MG COM REV CX BL AL PLAS INC X 6;10,08;NÃO
cloridrato de ciprofloxacino monoidratado;BIOFARMA FARMACÊUTICA LTDA;CIPROMIZIN;500 MG COMP 1BL X 6;12,04;NÃO
cloridrato de ciprofloxacino monoidratado;BIOFARMA FARMACÊUTICA LTDA;CIPROMIZIN;250 MG COM REV CX 2 BL AL PLAS INC X 7;29,39;NÃO
cloridrato de ciprofloxacino monoidratado;BIOFARMA FARMACÊUTICA LTDA;CIPROMIZIN;500 MG COM REV CX 2 BL AL PLAS INC X 7;25,23;NÃO
cloridrato de ciprofloxacino monoidratado;EMS S/A ;CIPROCILIN;500 MG COM REV CT 2 BL AL PVDC LEITOSO X 7;49,71;NÃO
cloridrato de ciprofloxacino monoidratado;EMS S/A ;CIPROCILIN;500 MG COM REV CT 1 BL AL PVDC LEITOSO X 6;31,43;NÃO
cloridrato de ciprofloxacino monoidratado;EMS S/A ;CLOR. CIPROFLOXACIN0;3 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;11,11;NÃO
cloridrato de ciprofloxacino monoidratado;EMS S/A ;CLOR. CIPROFLOXACIN0;250 MG 2 BL X 7;25,72;NÃO
cloridrato de ciprofloxacino monoidratado;EMS S/A ;CLOR. CIPROFLOXACIN0;250 MG1 BL X 6;22,57;NÃO
cloridrato de ciprofloxacino monoidratado;EMS S/A ;CLOR. CIPROFLOXACIN0;500 MG1BL X 6;34,66;NÃO
cloridrato de ciprofloxacino monoidratado;EMS S/A ;CLOR. CIPROFLOXACIN0;3,5 MG/G POM OFT CT BG AL X 3,5G;10,62;NÃO
cloridrato de ciprofloxacino monoidratado;EMS S/A ;CLOR. CIPROFLOXACIN0;500 MG 2BL X 7;38,65;NÃO
cloridrato de ciprofloxacino monoidratado;LATINOFARMA INDÚSTRIAS FARMACÊUTICAS LTDA;MAXIFLOX;3,5 MG/G POM OFT CT BG AL X 3,5 G;21,26;NÃO
cloridrato de ciprofloxacino monoidratado;LATINOFARMA INDÚSTRIAS FARMACÊUTICAS LTDA;MAXIFLOX;3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;16,58;NÃO
cloridrato de ciprofloxacino monoidratado;ALCON LABORATORIOS DO BRASIL LTDA;CILOXAN;3 MG/G POM OFT CT BG AL X 3,5 G;21,8;NÃO
cloridrato de ciprofloxacino monoidratado;ALCON LABORATORIOS DO BRASIL LTDA;CILOXAN;3 MG/ML SOL OFT CT FR PLAS TRANS GOT X 5 ML;16,92;NÃO
cloridrato de ciprofloxacino monoidratado;ALCON LABORATORIOS DO BRASIL LTDA;CILOXAN;3,0 MG/ML SOL OTO CT FR PLAS OPC GOT X 5 ML;22,63;NÃO
cloridrato de ciprofloxacino monoidratado;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CIPRONOM;SOL OFT CT FR OPC GOT X 5 ML;14,22;NÃO
cloridrato de ciprofloxacino monoidratado;NOVA QUÍMICA FARMACÊUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS OPC X 14;106,9;NÃO
cloridrato de ciprofloxacino monoidratado;NOVA QUÍMICA FARMACÊUTICA LTDA;CLORIDRATO DE CIPROFLOXACINO;500 MG COM REV CT BL AL PLAS OPC X 6 ;51,38;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;CIPROFAR;250 MG COM REV CT ENV AL POLIET X 6;19,33;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;CIPROFAR;250 MG COM REV CT ENV AL POLIET X 14;20,56;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;CIPROFAR;500 MG COM REV CT ENV AL POLIET X 14;32,17;NÃO
cloridrato de ciprofloxacino monoidratado;LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;CIPROFAR;500 MG COM REV CT ENV AL POLIET X 6;26,52;NÃO
cloridrato de clindamicina;EMS SIGMA PHARMA LTDA;ANAEROCID;300 MG CAP GEL DURA CT BL AL PLAS OPC X 30;66,48;NÃO
cloridrato de clindamicina;EMS SIGMA PHARMA LTDA;ANAEROCID;300 MG CAP GEL DURA CT 2 BL AL PLAS INC X 8;01;35,45;NÃO
cloridrato de clindamicina;EMS SIGMA PHARMA LTDA;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS LEIT X 16;44,53;NÃO
cloridrato de clindamicina;LABORATÓRIO TEUTO BRASILEIRO S.A.;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS INC X 16;44,87;NÃO
cloridrato de clindamicina;PHARMASCIENCE LABORATORIOS LTDA;APETIVAN B+C;XPE CT FR VD AMB X 240 ML;25,56;NÃO
cloridrato de clindamicina;VITAPAN INDÚSTRIA FARMACÊUTICA LTDA;BERITIN BC;CX C/ 01 VD 240ML;26,82;NÃO
cloridrato de clindamicina;GERMED FARMACEUTICA LTDA;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS LEIT X 16;44,32;NÃO
cloridrato de clindamicina;LABORATÓRIOS PFIZER LTDA;DALACIN;300 MG CAP GEL DURA CT 2 BL AL PLAS INC X 8;84,9;NÃO
cloridrato de clindamicina;EMS S/A ;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS LEIT X 72 (EMB FRAC);201,24;NÃO
cloridrato de clindamicina;EMS S/A ;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS LEIT X 16;44,7;NÃO
cloridrato de clindamicina;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CLINDABIOTIC;300 MG CAP GEL DURA CT BL AL PLAS INC X 20;57,08;NÃO
cloridrato de clindamicina;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS INC X 16 ;55,17;NÃO
cloridrato de clindamicina;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS INC X 20 ;68,97;NÃO
cloridrato de clindamicina;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS INC X 100 (EMB HOSP);0;SIM
cloridrato de clindamicina;RANBAXY FARMACÊUTICA LTDA;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS INC X 50 (EMB HOSP);0;SIM
cloridrato de clindamicina;RANBAXY FARMACÊUTICA LTDA;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS INC X  16;46;NÃO
cloridrato de clindamicina;RANBAXY FARMACÊUTICA LTDA;CLORIDRATO DE CLINDAMICINA;300 MG CAP GEL DURA CT BL AL PLAS INC X 10;30,98;NÃO
cloridrato de clobutinol;EMS SIGMA PHARMA LTDA;CLORIDRATO DE CLOBUTINOL;4 MG/ML XPE CT FR VD AMB X 120 ML + CP MED;7,25;NÃO
cloridrato de clobutinol;GERMED FARMACEUTICA LTDA;CLORIDRATO DE CLOBUTINOL;4 MG/ML XPE CT FR VD AMB X 120 ML + CP MED ;7,15;NÃO
